time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,sunshine_duration,city,latitude,longitude
2023-10-14,26.1,14.8,19.4,4.1,7.9,30059.07,Medellín,6.2518,-75.5636
2023-10-15,27.7,16.8,20.9,0.1,12.5,38721.34,Medellín,6.2518,-75.5636
2023-10-16,27.7,15.8,20.0,1.1,11.1,29033.34,Medellín,6.2518,-75.5636
2023-10-17,25.3,15.4,19.5,7.9,5.2,31483.31,Medellín,6.2518,-75.5636
2023-10-18,28.6,14.7,20.1,0.3,9.7,33341.52,Medellín,6.2518,-75.5636
2023-10-19,27.9,16.2,20.2,9.9,7.9,19452.61,Medellín,6.2518,-75.5636
2023-10-20,24.6,17.3,19.4,12.8,7.0,14416.48,Medellín,6.2518,-75.5636
2023-10-21,24.3,15.7,19.2,4.9,7.9,26666.12,Medellín,6.2518,-75.5636
2023-10-22,25.5,16.0,19.0,6.3,5.9,20908.76,Medellín,6.2518,-75.5636
2023-10-23,28.6,15.6,20.4,2.6,9.7,35551.38,Medellín,6.2518,-75.5636
2023-10-24,26.5,15.3,19.4,11.0,5.6,27889.38,Medellín,6.2518,-75.5636
2023-10-25,25.6,15.0,19.2,20.6,5.6,30115.75,Medellín,6.2518,-75.5636
2023-10-26,25.5,14.7,19.2,12.3,7.9,30437.83,Medellín,6.2518,-75.5636
2023-10-27,23.2,16.1,18.6,3.3,7.2,25957.19,Medellín,6.2518,-75.5636
2023-10-28,22.9,15.9,19.1,4.5,10.4,34582.28,Medellín,6.2518,-75.5636
2023-10-29,24.6,13.5,19.0,0.0,8.4,36070.42,Medellín,6.2518,-75.5636
2023-10-30,24.5,15.1,18.9,22.6,5.4,23058.61,Medellín,6.2518,-75.5636
2023-10-31,25.5,16.5,19.4,17.3,8.5,28993.05,Medellín,6.2518,-75.5636
2023-11-01,24.5,14.6,18.8,19.5,4.6,21212.68,Medellín,6.2518,-75.5636
2023-11-02,25.1,15.8,19.3,8.4,10.1,25325.37,Medellín,6.2518,-75.5636
2023-11-03,25.7,16.4,19.5,30.6,7.8,24063.04,Medellín,6.2518,-75.5636
2023-11-04,25.6,14.5,19.5,1.5,9.3,35233.8,Medellín,6.2518,-75.5636
2023-11-05,26.4,14.8,19.5,5.9,8.5,31800.84,Medellín,6.2518,-75.5636
2023-11-06,26.1,15.8,19.5,14.4,4.0,28188.93,Medellín,6.2518,-75.5636
2023-11-07,27.0,14.6,20.5,0.5,10.2,36834.47,Medellín,6.2518,-75.5636
2023-11-08,28.0,16.4,20.4,10.5,9.8,33509.68,Medellín,6.2518,-75.5636
2023-11-09,28.0,15.7,21.2,2.2,10.5,34482.0,Medellín,6.2518,-75.5636
2023-11-10,28.4,16.1,20.9,0.5,11.9,36482.39,Medellín,6.2518,-75.5636
2023-11-11,28.3,15.6,21.0,0.9,11.6,27762.33,Medellín,6.2518,-75.5636
2023-11-12,27.2,17.4,20.4,6.3,7.2,30605.24,Medellín,6.2518,-75.5636
2023-11-13,28.0,15.5,20.8,1.7,9.4,36548.07,Medellín,6.2518,-75.5636
2023-11-14,27.5,16.3,21.1,2.5,6.1,33560.48,Medellín,6.2518,-75.5636
2023-11-15,24.7,16.7,19.9,10.5,8.2,15002.43,Medellín,6.2518,-75.5636
2023-11-16,28.1,15.5,19.9,8.9,7.8,36663.87,Medellín,6.2518,-75.5636
2023-11-17,27.5,15.7,19.8,11.3,4.9,30449.23,Medellín,6.2518,-75.5636
2023-11-18,24.3,16.2,19.6,9.0,7.8,19297.74,Medellín,6.2518,-75.5636
2023-11-19,24.0,15.3,19.3,8.1,6.9,29848.04,Medellín,6.2518,-75.5636
2023-11-20,26.3,15.5,19.4,21.1,7.9,38744.33,Medellín,6.2518,-75.5636
2023-11-21,26.2,16.4,19.8,6.3,5.1,36726.06,Medellín,6.2518,-75.5636
2023-11-22,24.6,15.8,19.5,2.5,9.7,38018.91,Medellín,6.2518,-75.5636
2023-11-23,26.5,15.9,20.4,0.3,10.6,38864.55,Medellín,6.2518,-75.5636
2023-11-24,26.2,16.0,20.1,6.7,6.8,38762.26,Medellín,6.2518,-75.5636
2023-11-25,26.3,15.1,19.6,5.8,12.5,39131.06,Medellín,6.2518,-75.5636
2023-11-26,26.3,15.7,20.2,0.0,11.2,38229.36,Medellín,6.2518,-75.5636
2023-11-27,27.2,15.1,20.2,0.0,12.8,37222.88,Medellín,6.2518,-75.5636
2023-11-28,27.6,16.0,20.4,0.0,14.2,33860.45,Medellín,6.2518,-75.5636
2023-11-29,26.5,15.4,20.0,0.0,12.3,35178.06,Medellín,6.2518,-75.5636
2023-11-30,25.5,16.5,20.0,0.6,10.6,37778.5,Medellín,6.2518,-75.5636
2023-12-01,27.2,15.7,20.4,0.0,10.5,39834.11,Medellín,6.2518,-75.5636
2023-12-02,27.3,16.2,20.6,0.0,13.0,38427.32,Medellín,6.2518,-75.5636
2023-12-03,27.5,17.0,20.9,0.0,10.4,35638.3,Medellín,6.2518,-75.5636
2023-12-04,27.2,17.5,20.9,0.1,10.5,36545.95,Medellín,6.2518,-75.5636
2023-12-05,27.7,15.5,20.6,0.1,10.7,38880.47,Medellín,6.2518,-75.5636
2023-12-06,27.0,17.2,20.7,0.0,10.7,34910.07,Medellín,6.2518,-75.5636
2023-12-07,25.9,14.9,20.1,0.9,7.2,36662.55,Medellín,6.2518,-75.5636
2023-12-08,27.2,17.1,20.9,0.2,11.9,34447.83,Medellín,6.2518,-75.5636
2023-12-09,28.1,16.7,21.1,0.3,12.6,36000.0,Medellín,6.2518,-75.5636
2023-12-10,27.5,16.5,20.7,0.3,12.0,31977.22,Medellín,6.2518,-75.5636
2023-12-11,28.3,14.4,21.0,0.1,12.6,38436.07,Medellín,6.2518,-75.5636
2023-12-12,28.0,16.5,21.3,0.0,10.4,38910.09,Medellín,6.2518,-75.5636
2023-12-13,28.2,17.7,22.1,0.1,9.5,35942.51,Medellín,6.2518,-75.5636
2023-12-14,26.0,16.6,20.5,2.0,6.6,19458.37,Medellín,6.2518,-75.5636
2023-12-15,23.8,16.9,19.5,8.3,4.3,6746.32,Medellín,6.2518,-75.5636
2023-12-16,27.0,15.8,19.8,13.1,5.9,26877.63,Medellín,6.2518,-75.5636
2023-12-17,25.3,16.8,20.3,4.9,6.6,28335.38,Medellín,6.2518,-75.5636
2023-12-18,26.1,17.9,20.8,1.1,8.5,35832.95,Medellín,6.2518,-75.5636
2023-12-19,26.7,17.0,20.6,4.2,9.0,34441.98,Medellín,6.2518,-75.5636
2023-12-20,27.0,16.7,20.3,0.6,7.8,32982.07,Medellín,6.2518,-75.5636
2023-12-21,26.7,16.7,20.3,1.3,8.0,32632.74,Medellín,6.2518,-75.5636
2023-12-22,27.6,16.9,20.5,0.3,8.1,33798.48,Medellín,6.2518,-75.5636
2023-12-23,24.9,17.1,20.2,9.9,7.5,32159.15,Medellín,6.2518,-75.5636
2023-12-24,27.4,17.1,21.1,0.5,8.6,36940.31,Medellín,6.2518,-75.5636
2023-12-25,28.2,16.4,20.2,10.1,7.4,32066.84,Medellín,6.2518,-75.5636
2023-12-26,26.1,16.4,19.8,4.7,7.8,28250.5,Medellín,6.2518,-75.5636
2023-12-27,25.7,15.9,19.8,3.9,6.7,32549.27,Medellín,6.2518,-75.5636
2023-12-28,25.8,15.9,19.8,3.7,4.4,36497.86,Medellín,6.2518,-75.5636
2023-12-29,25.7,15.7,19.6,1.7,7.2,35627.33,Medellín,6.2518,-75.5636
2023-12-30,25.6,15.5,19.3,11.1,7.1,31935.47,Medellín,6.2518,-75.5636
2023-12-31,26.3,13.8,19.2,0.0,10.7,34835.04,Medellín,6.2518,-75.5636
2024-01-01,26.2,16.1,20.1,2.2,7.9,35639.33,Medellín,6.2518,-75.5636
2024-01-02,27.6,17.4,21.1,0.4,8.7,33835.92,Medellín,6.2518,-75.5636
2024-01-03,26.4,16.1,20.3,0.0,9.8,38256.93,Medellín,6.2518,-75.5636
2024-01-04,26.7,14.1,20.0,0.2,8.9,38463.76,Medellín,6.2518,-75.5636
2024-01-05,26.5,15.6,19.7,0.0,12.9,37280.37,Medellín,6.2518,-75.5636
2024-01-06,28.0,14.3,19.8,0.0,12.2,38353.08,Medellín,6.2518,-75.5636
2024-01-07,26.9,16.1,20.7,0.0,10.6,36952.29,Medellín,6.2518,-75.5636
2024-01-08,27.8,13.2,19.9,0.0,11.4,38501.75,Medellín,6.2518,-75.5636
2024-01-09,27.1,15.1,20.3,0.3,8.5,35128.55,Medellín,6.2518,-75.5636
2024-01-10,27.1,16.0,20.6,1.1,9.8,34875.48,Medellín,6.2518,-75.5636
2024-01-11,26.0,17.0,20.2,2.7,8.4,35606.95,Medellín,6.2518,-75.5636
2024-01-12,26.9,16.1,20.5,5.7,6.3,33157.93,Medellín,6.2518,-75.5636
2024-01-13,26.7,16.1,20.0,1.0,7.8,38560.16,Medellín,6.2518,-75.5636
2024-01-14,27.0,16.4,20.5,0.1,10.8,36258.85,Medellín,6.2518,-75.5636
2024-01-15,28.1,16.2,20.9,0.2,11.2,38614.96,Medellín,6.2518,-75.5636
2024-01-16,28.1,15.1,20.6,0.0,13.0,38642.08,Medellín,6.2518,-75.5636
2024-01-17,28.8,14.7,20.7,0.0,11.6,38668.94,Medellín,6.2518,-75.5636
2024-01-18,29.0,16.6,21.4,0.0,11.2,38602.26,Medellín,6.2518,-75.5636
2024-01-19,29.0,16.5,21.4,0.0,11.3,38389.13,Medellín,6.2518,-75.5636
2024-01-20,28.3,16.6,21.5,0.0,13.0,37338.71,Medellín,6.2518,-75.5636
2024-01-21,28.5,16.7,21.2,0.3,13.4,34665.11,Medellín,6.2518,-75.5636
2024-01-22,29.4,16.1,21.4,0.5,12.4,38798.05,Medellín,6.2518,-75.5636
2024-01-23,30.2,15.3,21.3,0.0,13.6,38822.52,Medellín,6.2518,-75.5636
2024-01-24,30.5,12.5,20.8,0.0,10.9,39742.79,Medellín,6.2518,-75.5636
2024-01-25,30.5,14.2,21.2,0.0,13.6,38586.11,Medellín,6.2518,-75.5636
2024-01-26,28.9,18.0,22.2,0.7,8.8,37162.88,Medellín,6.2518,-75.5636
2024-01-27,29.5,17.3,21.3,6.7,9.0,35064.65,Medellín,6.2518,-75.5636
2024-01-28,29.0,17.7,21.8,0.0,11.4,35335.75,Medellín,6.2518,-75.5636
2024-01-29,29.7,17.0,22.4,0.6,10.5,39410.75,Medellín,6.2518,-75.5636
2024-01-30,25.9,18.8,21.8,4.7,7.8,33299.97,Medellín,6.2518,-75.5636
2024-01-31,26.8,17.0,21.2,1.9,7.0,38994.89,Medellín,6.2518,-75.5636
2024-02-01,26.1,16.9,20.9,6.3,8.7,37597.88,Medellín,6.2518,-75.5636
2024-02-02,27.8,18.0,20.5,15.0,4.5,18933.67,Medellín,6.2518,-75.5636
2024-02-03,26.6,17.3,20.2,8.0,7.6,20572.37,Medellín,6.2518,-75.5636
2024-02-04,27.8,15.5,19.9,8.5,5.2,32892.91,Medellín,6.2518,-75.5636
2024-02-05,24.3,15.6,19.2,11.6,6.0,29671.9,Medellín,6.2518,-75.5636
2024-02-06,27.2,14.0,19.2,9.3,5.8,35677.41,Medellín,6.2518,-75.5636
2024-02-07,26.8,15.6,20.4,1.0,8.0,38829.77,Medellín,6.2518,-75.5636
2024-02-08,26.0,17.7,20.8,3.7,9.5,30694.0,Medellín,6.2518,-75.5636
2024-02-09,27.7,18.6,21.9,1.8,11.4,36659.32,Medellín,6.2518,-75.5636
2024-02-10,27.7,16.2,21.6,0.8,9.8,36768.73,Medellín,6.2518,-75.5636
2024-02-11,28.1,16.4,21.4,0.4,12.2,39152.52,Medellín,6.2518,-75.5636
2024-02-12,28.1,17.0,21.8,0.6,9.8,39168.65,Medellín,6.2518,-75.5636
2024-02-13,27.8,17.1,21.6,1.1,8.9,32065.74,Medellín,6.2518,-75.5636
2024-02-14,28.5,17.3,21.9,2.2,12.9,35581.34,Medellín,6.2518,-75.5636
2024-02-15,29.8,17.5,22.7,0.2,14.3,39189.71,Medellín,6.2518,-75.5636
2024-02-16,29.7,16.5,22.2,0.5,15.1,39197.48,Medellín,6.2518,-75.5636
2024-02-17,28.0,17.4,21.8,1.0,13.4,28801.44,Medellín,6.2518,-75.5636
2024-02-18,29.5,16.5,22.3,0.1,12.6,37365.89,Medellín,6.2518,-75.5636
2024-02-19,28.3,18.3,22.5,0.4,12.2,37875.57,Medellín,6.2518,-75.5636
2024-02-20,29.4,16.1,21.7,0.0,11.1,39222.84,Medellín,6.2518,-75.5636
2024-02-21,30.2,16.5,21.7,2.2,8.6,39227.82,Medellín,6.2518,-75.5636
2024-02-22,26.3,15.8,20.5,3.5,8.4,36551.35,Medellín,6.2518,-75.5636
2024-02-23,29.8,16.4,21.7,0.0,15.8,39235.54,Medellín,6.2518,-75.5636
2024-02-24,28.3,16.8,20.9,4.1,10.0,39238.16,Medellín,6.2518,-75.5636
2024-02-25,26.1,16.3,20.3,0.9,10.5,38281.44,Medellín,6.2518,-75.5636
2024-02-26,26.6,15.4,20.2,1.5,8.7,39241.13,Medellín,6.2518,-75.5636
2024-02-27,29.4,15.0,20.9,0.2,11.9,39241.57,Medellín,6.2518,-75.5636
2024-02-28,27.7,16.8,21.2,1.4,8.9,38604.12,Medellín,6.2518,-75.5636
2024-02-29,28.2,17.4,21.6,0.2,10.2,36109.23,Medellín,6.2518,-75.5636
2024-03-01,27.8,15.8,20.5,0.9,10.8,39239.2,Medellín,6.2518,-75.5636
2024-03-02,27.9,14.2,20.4,0.6,10.2,39266.53,Medellín,6.2518,-75.5636
2024-03-03,29.1,15.1,20.7,5.9,8.2,40285.36,Medellín,6.2518,-75.5636
2024-03-04,28.3,17.0,20.8,3.3,8.2,36385.43,Medellín,6.2518,-75.5636
2024-03-05,27.8,17.3,21.4,2.5,11.1,37273.79,Medellín,6.2518,-75.5636
2024-03-06,28.0,17.6,21.5,1.5,8.8,38984.75,Medellín,6.2518,-75.5636
2024-03-07,30.2,16.9,22.2,0.1,12.6,38264.55,Medellín,6.2518,-75.5636
2024-03-08,29.6,17.3,22.0,0.5,12.3,38515.59,Medellín,6.2518,-75.5636
2024-03-09,29.2,16.9,21.6,1.0,10.9,34693.5,Medellín,6.2518,-75.5636
2024-03-10,29.9,16.6,22.4,0.2,13.7,39209.38,Medellín,6.2518,-75.5636
2024-03-11,30.1,17.0,22.2,0.6,12.3,38974.54,Medellín,6.2518,-75.5636
2024-03-12,29.8,17.8,22.8,0.3,13.1,37746.24,Medellín,6.2518,-75.5636
2024-03-13,29.7,17.6,22.7,0.8,13.8,38616.68,Medellín,6.2518,-75.5636
2024-03-14,29.6,17.5,22.3,1.4,11.6,33529.71,Medellín,6.2518,-75.5636
2024-03-15,30.8,17.8,22.8,0.0,13.6,35768.53,Medellín,6.2518,-75.5636
2024-03-16,31.0,14.7,22.3,0.2,14.4,39758.78,Medellín,6.2518,-75.5636
2024-03-17,30.5,17.1,22.5,0.0,13.3,39170.93,Medellín,6.2518,-75.5636
2024-03-18,31.3,17.5,23.2,0.2,13.2,39163.64,Medellín,6.2518,-75.5636
2024-03-19,30.0,16.5,21.9,5.3,13.6,38078.29,Medellín,6.2518,-75.5636
2024-03-20,28.6,16.7,21.1,3.9,7.1,35798.57,Medellín,6.2518,-75.5636
2024-03-21,28.6,17.3,21.7,0.1,12.9,37932.83,Medellín,6.2518,-75.5636
2024-03-22,30.9,16.6,22.8,0.2,12.3,39264.24,Medellín,6.2518,-75.5636
2024-03-23,29.1,18.6,21.8,2.8,8.2,39123.16,Medellín,6.2518,-75.5636
2024-03-24,30.5,18.1,22.2,3.8,11.6,38819.39,Medellín,6.2518,-75.5636
2024-03-25,30.5,17.4,22.1,3.9,8.2,36977.13,Medellín,6.2518,-75.5636
2024-03-26,30.0,16.1,21.5,0.4,10.0,39204.0,Medellín,6.2518,-75.5636
2024-03-27,27.9,15.7,20.5,8.6,5.4,36211.86,Medellín,6.2518,-75.5636
2024-03-28,28.4,17.7,21.3,1.2,12.2,39666.0,Medellín,6.2518,-75.5636
2024-03-29,27.4,16.7,21.5,1.6,12.4,39072.63,Medellín,6.2518,-75.5636
2024-03-30,28.4,15.7,21.3,1.3,10.5,37028.9,Medellín,6.2518,-75.5636
2024-03-31,25.7,17.6,20.6,7.9,8.7,25546.9,Medellín,6.2518,-75.5636
2024-04-01,28.2,16.1,20.2,3.4,7.2,32725.76,Medellín,6.2518,-75.5636
2024-04-02,25.8,16.4,20.0,8.1,8.7,20892.51,Medellín,6.2518,-75.5636
2024-04-03,26.0,16.8,20.1,10.9,7.8,23492.35,Medellín,6.2518,-75.5636
2024-04-04,26.4,16.7,20.1,14.3,7.3,25333.92,Medellín,6.2518,-75.5636
2024-04-05,28.2,14.4,20.1,0.4,15.1,41506.88,Medellín,6.2518,-75.5636
2024-04-06,27.8,16.2,21.1,0.1,14.5,39048.55,Medellín,6.2518,-75.5636
2024-04-07,28.8,16.8,21.7,0.0,15.5,33818.33,Medellín,6.2518,-75.5636
2024-04-08,29.2,17.0,21.5,0.1,16.2,29737.15,Medellín,6.2518,-75.5636
2024-04-09,28.7,16.8,21.7,0.0,15.0,38990.66,Medellín,6.2518,-75.5636
2024-04-10,29.5,18.2,22.4,0.1,12.3,38983.36,Medellín,6.2518,-75.5636
2024-04-11,28.5,17.0,21.8,1.6,10.2,39376.8,Medellín,6.2518,-75.5636
2024-04-12,29.3,17.0,22.2,0.1,11.3,40163.27,Medellín,6.2518,-75.5636
2024-04-13,29.4,17.0,22.4,0.5,11.7,41224.48,Medellín,6.2518,-75.5636
2024-04-14,28.6,17.6,22.1,0.8,9.5,37524.35,Medellín,6.2518,-75.5636
2024-04-15,29.2,17.7,21.4,0.7,8.7,32217.93,Medellín,6.2518,-75.5636
2024-04-16,28.8,17.3,21.7,1.6,9.4,25658.34,Medellín,6.2518,-75.5636
2024-04-17,28.1,18.4,21.4,9.1,7.6,21350.16,Medellín,6.2518,-75.5636
2024-04-18,27.6,17.9,21.0,12.9,10.1,24400.24,Medellín,6.2518,-75.5636
2024-04-19,26.3,17.1,19.9,11.4,4.6,17828.93,Medellín,6.2518,-75.5636
2024-04-20,28.4,16.4,20.3,12.8,6.7,37260.25,Medellín,6.2518,-75.5636
2024-04-21,24.9,17.1,20.2,15.2,7.6,24242.95,Medellín,6.2518,-75.5636
2024-04-22,23.5,18.0,19.7,20.3,3.4,3786.88,Medellín,6.2518,-75.5636
2024-04-23,27.5,17.0,20.1,10.1,8.6,29285.34,Medellín,6.2518,-75.5636
2024-04-24,28.8,16.9,21.8,0.6,9.2,38656.52,Medellín,6.2518,-75.5636
2024-04-25,28.7,16.8,21.0,4.0,6.4,28477.84,Medellín,6.2518,-75.5636
2024-04-26,26.3,16.2,19.8,18.1,7.7,21906.48,Medellín,6.2518,-75.5636
2024-04-27,26.6,16.0,20.0,9.1,6.9,31234.74,Medellín,6.2518,-75.5636
2024-04-28,23.7,17.4,19.8,10.5,6.9,20545.16,Medellín,6.2518,-75.5636
2024-04-29,25.2,16.4,20.1,7.2,6.2,28827.12,Medellín,6.2518,-75.5636
2024-04-30,26.7,17.5,20.6,15.3,7.2,32530.41,Medellín,6.2518,-75.5636
2024-05-01,28.6,17.5,21.1,8.4,9.7,26091.87,Medellín,6.2518,-75.5636
2024-05-02,25.4,17.4,20.3,11.8,4.0,11822.61,Medellín,6.2518,-75.5636
2024-05-03,26.8,17.0,20.6,20.9,6.8,27063.57,Medellín,6.2518,-75.5636
2024-05-04,25.0,17.3,20.0,17.8,6.4,18506.96,Medellín,6.2518,-75.5636
2024-05-05,26.9,17.3,20.7,0.4,8.1,20617.85,Medellín,6.2518,-75.5636
2024-05-06,29.0,17.5,21.7,0.7,10.3,31849.57,Medellín,6.2518,-75.5636
2024-05-07,27.7,17.3,21.0,19.7,8.0,34701.61,Medellín,6.2518,-75.5636
2024-05-08,26.3,18.3,20.9,9.6,8.5,17215.16,Medellín,6.2518,-75.5636
2024-05-09,24.5,18.0,20.4,31.7,4.7,19156.55,Medellín,6.2518,-75.5636
2024-05-10,27.9,17.7,20.8,24.6,6.2,20815.95,Medellín,6.2518,-75.5636
2024-05-11,28.0,15.9,20.1,9.1,5.6,28796.1,Medellín,6.2518,-75.5636
2024-05-12,26.4,16.1,19.9,6.6,6.6,14507.86,Medellín,6.2518,-75.5636
2024-05-13,29.9,15.2,21.7,0.2,12.8,37331.36,Medellín,6.2518,-75.5636
2024-05-14,27.2,17.7,21.2,18.3,6.6,35235.73,Medellín,6.2518,-75.5636
2024-05-15,26.7,17.1,20.1,16.5,4.8,29914.37,Medellín,6.2518,-75.5636
2024-05-16,27.3,16.0,20.3,4.2,9.7,40899.47,Medellín,6.2518,-75.5636
2024-05-17,29.0,17.1,21.8,0.1,8.4,36465.83,Medellín,6.2518,-75.5636
2024-05-18,27.1,16.3,20.9,5.4,10.5,41067.41,Medellín,6.2518,-75.5636
2024-05-19,29.2,14.8,21.4,0.8,13.7,39397.73,Medellín,6.2518,-75.5636
2024-05-20,27.7,17.2,20.7,12.6,6.8,19742.94,Medellín,6.2518,-75.5636
2024-05-21,26.0,17.3,20.2,10.9,7.8,18681.54,Medellín,6.2518,-75.5636
2024-05-22,27.0,17.3,20.8,4.2,5.5,25801.85,Medellín,6.2518,-75.5636
2024-05-23,26.7,16.7,20.3,11.4,5.8,22847.28,Medellín,6.2518,-75.5636
2024-05-24,26.0,17.2,20.3,8.7,8.7,30314.84,Medellín,6.2518,-75.5636
2024-05-25,26.2,17.7,20.7,6.4,7.1,23851.3,Medellín,6.2518,-75.5636
2024-05-26,28.7,16.9,21.5,1.6,8.0,38113.46,Medellín,6.2518,-75.5636
2024-05-27,24.5,17.3,20.3,5.4,4.7,24033.86,Medellín,6.2518,-75.5636
2024-05-28,27.3,15.9,20.9,2.2,6.5,41839.38,Medellín,6.2518,-75.5636
2024-05-29,26.3,16.7,20.4,13.1,6.3,34895.32,Medellín,6.2518,-75.5636
2024-05-30,28.1,15.6,20.2,5.8,4.5,34411.67,Medellín,6.2518,-75.5636
2024-05-31,27.4,16.5,21.0,2.1,7.6,38455.03,Medellín,6.2518,-75.5636
2024-06-01,29.0,17.1,22.0,0.0,15.1,40802.29,Medellín,6.2518,-75.5636
2024-06-02,27.6,16.9,20.9,8.6,8.2,25774.42,Medellín,6.2518,-75.5636
2024-06-03,28.0,16.7,21.4,5.4,8.2,33496.34,Medellín,6.2518,-75.5636
2024-06-04,26.8,17.7,20.6,18.9,6.4,33363.49,Medellín,6.2518,-75.5636
2024-06-05,27.1,16.6,20.3,1.6,9.5,37678.34,Medellín,6.2518,-75.5636
2024-06-06,27.1,15.2,19.9,1.2,10.0,31976.36,Medellín,6.2518,-75.5636
2024-06-07,27.4,16.0,20.8,0.2,13.0,35747.99,Medellín,6.2518,-75.5636
2024-06-08,28.1,16.0,20.8,2.6,7.1,37527.02,Medellín,6.2518,-75.5636
2024-06-09,26.1,16.8,20.1,6.7,7.6,25583.35,Medellín,6.2518,-75.5636
2024-06-10,27.4,16.9,20.5,15.4,9.6,34273.64,Medellín,6.2518,-75.5636
2024-06-11,25.6,15.9,20.1,2.5,9.5,22325.4,Medellín,6.2518,-75.5636
2024-06-12,27.5,15.2,20.5,0.5,13.0,40826.61,Medellín,6.2518,-75.5636
2024-06-13,27.5,15.8,20.3,9.0,5.8,36352.18,Medellín,6.2518,-75.5636
2024-06-14,25.6,15.6,19.6,26.1,5.5,28738.92,Medellín,6.2518,-75.5636
2024-06-15,22.9,17.3,19.4,8.4,5.2,7047.32,Medellín,6.2518,-75.5636
2024-06-16,25.0,16.7,19.7,5.3,8.3,18484.2,Medellín,6.2518,-75.5636
2024-06-17,27.4,15.5,20.7,0.0,10.5,39339.75,Medellín,6.2518,-75.5636
2024-06-18,28.2,15.7,20.0,13.5,8.0,31990.66,Medellín,6.2518,-75.5636
2024-06-19,25.3,16.1,19.3,8.6,5.8,32930.64,Medellín,6.2518,-75.5636
2024-06-20,25.6,14.1,19.2,9.0,7.5,41636.08,Medellín,6.2518,-75.5636
2024-06-21,27.0,16.7,20.2,0.7,10.4,36000.0,Medellín,6.2518,-75.5636
2024-06-22,26.7,15.9,19.6,8.1,4.3,33820.92,Medellín,6.2518,-75.5636
2024-06-23,26.4,16.2,19.7,9.7,6.5,37912.13,Medellín,6.2518,-75.5636
2024-06-24,27.0,13.2,19.1,6.9,7.4,42312.06,Medellín,6.2518,-75.5636
2024-06-25,26.6,16.1,20.3,2.5,9.4,36830.71,Medellín,6.2518,-75.5636
2024-06-26,25.0,16.3,19.7,36.3,8.2,35612.73,Medellín,6.2518,-75.5636
2024-06-27,24.2,15.1,19.0,23.9,6.2,31295.66,Medellín,6.2518,-75.5636
2024-06-28,25.1,15.8,19.1,10.4,5.4,24218.9,Medellín,6.2518,-75.5636
2024-06-29,25.4,16.0,19.2,8.9,7.4,34911.03,Medellín,6.2518,-75.5636
2024-06-30,27.4,16.7,20.1,11.4,6.6,32383.37,Medellín,6.2518,-75.5636
2024-07-01,27.2,16.3,20.4,5.4,6.2,38902.05,Medellín,6.2518,-75.5636
2024-07-02,25.4,15.5,19.5,21.0,5.5,24959.38,Medellín,6.2518,-75.5636
2024-07-03,26.5,16.5,19.9,19.1,6.5,39522.34,Medellín,6.2518,-75.5636
2024-07-04,23.6,16.9,19.2,13.5,8.0,18248.18,Medellín,6.2518,-75.5636
2024-07-05,21.9,16.3,18.7,12.1,5.7,1465.68,Medellín,6.2518,-75.5636
2024-07-06,27.0,14.2,19.9,0.2,8.4,40064.27,Medellín,6.2518,-75.5636
2024-07-07,27.4,14.4,20.1,0.0,14.0,41115.41,Medellín,6.2518,-75.5636
2024-07-08,26.9,13.8,20.0,0.0,13.8,41259.06,Medellín,6.2518,-75.5636
2024-07-09,27.2,14.4,20.3,0.1,12.4,40018.0,Medellín,6.2518,-75.5636
2024-07-10,26.2,15.4,20.4,0.1,10.9,40631.23,Medellín,6.2518,-75.5636
2024-07-11,27.5,16.2,21.0,0.1,14.1,39752.97,Medellín,6.2518,-75.5636
2024-07-12,26.3,16.8,20.3,1.0,12.3,39576.96,Medellín,6.2518,-75.5636
2024-07-13,27.1,14.4,20.4,0.4,16.4,42231.27,Medellín,6.2518,-75.5636
2024-07-14,27.0,14.9,20.1,0.5,11.9,40449.62,Medellín,6.2518,-75.5636
2024-07-15,28.3,14.8,20.5,1.6,11.3,40451.15,Medellín,6.2518,-75.5636
2024-07-16,28.8,15.1,20.5,0.0,14.5,38695.09,Medellín,6.2518,-75.5636
2024-07-17,28.3,15.8,20.7,0.1,13.7,38707.95,Medellín,6.2518,-75.5636
2024-07-18,27.4,15.6,20.4,0.1,10.0,32755.76,Medellín,6.2518,-75.5636
2024-07-19,27.3,15.2,20.2,1.3,12.3,41669.0,Medellín,6.2518,-75.5636
2024-07-20,27.4,14.8,20.1,0.0,15.4,37580.82,Medellín,6.2518,-75.5636
2024-07-21,27.6,14.5,20.3,1.5,16.1,39637.99,Medellín,6.2518,-75.5636
2024-07-22,27.4,15.0,20.3,2.3,14.9,40578.13,Medellín,6.2518,-75.5636
2024-07-23,28.3,14.5,20.2,0.2,15.8,39902.58,Medellín,6.2518,-75.5636
2024-07-24,27.9,14.1,20.2,0.1,13.7,39396.69,Medellín,6.2518,-75.5636
2024-07-25,28.7,15.0,20.7,0.2,15.8,38977.41,Medellín,6.2518,-75.5636
2024-07-26,28.5,15.8,20.8,0.0,13.8,35076.71,Medellín,6.2518,-75.5636
2024-07-27,28.0,17.1,21.3,0.8,12.6,39556.33,Medellín,6.2518,-75.5636
2024-07-28,27.7,16.8,21.2,0.1,16.4,39549.54,Medellín,6.2518,-75.5636
2024-07-29,29.3,15.1,21.1,0.3,16.3,39601.81,Medellín,6.2518,-75.5636
